id,language,currentEducation,experienceYears,interest_list,skill_list,learningResource_list,tools_list
e6c087fc-0982-47d9-8f33-b6687969edb6,Mandarin,Undergraduate Degree,3,"['AI in Finance', '', 'Expert Systems', 'AI in Healthcare', 'Deep Learning', 'Robotics']","['MIT OpenCourseWare', 'edX', 'YouTube', 'Harvard Online', 'Google AI', '', 'DeepLearning.ai']","['', 'Stanford Online', 'GitHub', 'Google AI', 'DeepLearning.ai', 'edX']","['OpenAI GPT', 'Weka', '', 'BigML']"
e6e47e15-caf3-4391-b04b-2132a5bb04b8,Spanish,Middle School,1,"['Generative AI', 'Robotics', 'Autonomous Vehicles', '']","['', 'MIT OpenCourseWare', 'Harvard Online']","['MIT OpenCourseWare', 'GitHub', 'edX', 'Coursera']","['Keras', 'Amazon SageMaker', 'TensorFlow', '', 'RapidMiner', 'IBM Watson', 'Scikit-learn', 'Weka', 'OpenCV', 'Hugging Face Transformers']"
e815083e-7d89-4065-a134-1fb4eb99fc13,Korean,High School,0,"['AI Ethics', 'Recommender Systems', 'Robotics', 'AI in Healthcare', 'Neural Networks', 'Speech Recognition', 'Expert Systems', 'Autonomous Vehicles', 'Machine Learning', 'AI for Games', 'Generative AI', 'Cognitive Computing']",['Udemy'],"['DeepLearning.ai', 'Stanford Online', 'GitHub', 'Coursera', 'Google AI', '', 'Kaggle', 'MIT OpenCourseWare']","['OpenCV', '', 'PyTorch', 'Hugging Face Transformers', 'Google Cloud AI', 'Microsoft Azure AI', 'TensorFlow', 'RapidMiner', 'DataRobot']"
e88e93ed-aad6-4542-a5a1-6537e1724056,Korean,Undergraduate Degree,3,"['AI in Education', 'Reinforcement Learning', 'AI in Finance', 'Machine Learning', 'AI Planning and Optimization', 'Natural Language Processing', 'Expert Systems', 'Neural Networks', 'Cognitive Computing', 'Recommender Systems', '', 'AI for Games', 'AI in Healthcare', 'Deep Learning', 'Generative AI', 'AI Ethics']","['edX', 'MIT OpenCourseWare', 'Stanford Online', 'Harvard Online', 'Kaggle', 'Coursera', 'Udemy', 'DeepLearning.ai']",['MIT OpenCourseWare'],"['DataRobot', 'OpenAI GPT', 'Hugging Face Transformers', 'Microsoft Azure AI', 'BigML', 'Scikit-learn', 'RapidMiner', 'Weka', 'Keras', 'OpenCV', 'PyTorch', 'Amazon SageMaker', '', 'Google Cloud AI', 'IBM Watson']"
ea642730-e54a-4aee-8a0e-aecaeb920ae7,Mandarin,Middle School,2,"['AI in Healthcare', 'Recommender Systems', 'Neural Networks', 'AI for Games', 'AI in Finance', 'Natural Language Processing', '', 'Autonomous Vehicles', 'AI Planning and Optimization', 'Deep Learning', 'Speech Recognition', 'Reinforcement Learning', 'Generative AI']","['YouTube', '', 'MIT OpenCourseWare', 'GitHub']","['', 'Udemy', 'Kaggle', 'Stanford Online']","['IBM Watson', '', 'Keras', 'Scikit-learn', 'Hugging Face Transformers']"
eb50188e-1ce9-4d85-ae0a-1951b7489d17,Mandarin,Undergraduate Degree,3,"['Generative AI', 'Expert Systems', 'AI in Healthcare', 'Autonomous Vehicles', 'Deep Learning', 'AI Ethics']","['edX', 'Kaggle', 'YouTube', '', 'MIT OpenCourseWare', 'Udemy', 'Google AI']","['MIT OpenCourseWare', 'DeepLearning.ai', 'Coursera', 'Udemy', '', 'edX', 'Harvard Online', 'Stanford Online', 'YouTube']","['TensorFlow', 'PyTorch', 'OpenAI GPT', 'IBM Watson', 'Amazon SageMaker', '', 'Microsoft Azure AI', 'OpenCV', 'Hugging Face Transformers', 'DataRobot']"
ee75bda2-1fcf-4baa-b2ee-e8bb56bd2cb5,French,High School,0,"['Reinforcement Learning', 'AI in Finance', 'AI Planning and Optimization', 'Generative AI', 'Cognitive Computing', 'AI in Healthcare', 'Speech Recognition', 'Recommender Systems', 'AI in Education', 'Expert Systems']",[''],"['Harvard Online', 'GitHub', 'edX', 'Coursera', 'Kaggle', 'DeepLearning.ai', 'Google AI']","['OpenAI GPT', '']"
efc28992-2158-4100-bc11-a5b5b8b6cd17,Greek,Undergraduate Degree,3,"['Autonomous Vehicles', 'Robotics', 'AI in Education', 'Natural Language Processing', 'Reinforcement Learning', 'AI in Healthcare', 'Neural Networks', 'Expert Systems', 'Machine Learning', 'AI for Games', 'AI in Finance', '']","['Coursera', 'Kaggle', 'DeepLearning.ai', 'Google AI', 'Udemy', 'Harvard Online', 'edX']",['Kaggle'],"['Hugging Face Transformers', 'Weka', 'Scikit-learn', 'IBM Watson']"
f3cf9613-d760-49fd-8e6a-b5d9c74b1b6e,Thai,Undergraduate Degree,3,"['AI Planning and Optimization', 'Cognitive Computing', 'AI for Games', 'Robotics', 'AI Ethics', '', 'AI in Education', 'Expert Systems', 'Generative AI', 'Recommender Systems', 'AI in Healthcare', 'Computer Vision', 'Machine Learning', 'Neural Networks', 'Autonomous Vehicles']","['Coursera', 'YouTube', 'DeepLearning.ai', '', 'Google AI', 'Kaggle', 'GitHub']","['Google AI', 'Stanford Online', 'MIT OpenCourseWare', '', 'GitHub', 'DeepLearning.ai', 'Coursera', 'Udemy']","['TensorFlow', 'Amazon SageMaker', 'Hugging Face Transformers']"
f5ce864b-5296-4229-9ac3-d5de98ed9032,Portuguese,Undergraduate Degree,3,"['Natural Language Processing', 'Reinforcement Learning', 'Expert Systems', 'Cognitive Computing', 'AI in Education', 'Deep Learning', 'Machine Learning', 'Recommender Systems', 'Autonomous Vehicles', 'AI for Games', 'AI Ethics', '', 'Generative AI', 'AI in Healthcare', 'Robotics', 'AI in Finance', 'Speech Recognition', 'Computer Vision']","['', 'Google AI', 'MIT OpenCourseWare', 'Stanford Online', 'GitHub', 'Kaggle', 'YouTube', 'Udemy']","['GitHub', 'edX', 'Google AI', 'Udemy', 'DeepLearning.ai', 'Harvard Online']","['DataRobot', 'Keras', 'Scikit-learn', 'Google Cloud AI', 'Hugging Face Transformers', 'Weka', 'TensorFlow', 'Amazon SageMaker']"
f65d80d0-82b9-412f-81c1-3205273209ee,Korean,University,2,"['', 'Reinforcement Learning', 'AI in Finance', 'Machine Learning', 'Cognitive Computing', 'Natural Language Processing', 'Recommender Systems', 'AI Ethics', 'AI in Healthcare', 'Expert Systems', 'Speech Recognition', 'Autonomous Vehicles', 'Deep Learning', 'Robotics', 'AI for Games', 'Computer Vision', 'Neural Networks', 'AI in Education']","['Google AI', 'MIT OpenCourseWare', 'edX', 'GitHub', 'Stanford Online', 'YouTube']","['Kaggle', 'MIT OpenCourseWare', '', 'edX']","['PyTorch', 'OpenAI GPT', 'IBM Watson', 'BigML', 'RapidMiner', 'DataRobot', 'Weka', 'OpenCV', 'Microsoft Azure AI', 'TensorFlow', 'Scikit-learn']"
f69157ef-226a-4b50-937c-06b814ca93a9,Russian,Elementary,1,"['AI in Finance', 'Deep Learning', 'Recommender Systems', 'AI for Games', 'Natural Language Processing', 'Expert Systems', 'AI in Healthcare', 'Cognitive Computing', 'AI in Education', 'AI Planning and Optimization', 'Robotics', 'Generative AI', 'Reinforcement Learning', 'Neural Networks']","['Kaggle', 'Udemy']","['Google AI', 'Udemy', 'DeepLearning.ai', 'MIT OpenCourseWare', 'YouTube', 'Harvard Online', 'Coursera', 'Stanford Online', 'GitHub', '', 'edX']","['RapidMiner', 'Keras', 'DataRobot', 'PyTorch', 'Google Cloud AI', 'TensorFlow', 'BigML', 'Weka', 'IBM Watson', 'Microsoft Azure AI']"
f6f33a6a-d580-4452-b7a0-145fe1540d26,Turkish,High School,0,"['AI Ethics', 'Machine Learning', 'Computer Vision', 'AI in Finance', 'Autonomous Vehicles', 'Expert Systems']",['Stanford Online'],"['Google AI', 'Udemy', 'Coursera', 'DeepLearning.ai', 'Stanford Online', 'MIT OpenCourseWare', '', 'edX']","['Weka', 'DataRobot', 'OpenCV', '', 'IBM Watson', 'Microsoft Azure AI', 'PyTorch', 'Amazon SageMaker', 'TensorFlow', 'Google Cloud AI', 'Keras', 'BigML', 'Scikit-learn']"
fbaba92a-d03f-481d-b665-45c3c973c6e0,Turkish,Middle School,1,"['AI Ethics', 'Generative AI', 'Speech Recognition', 'Machine Learning', 'Natural Language Processing', 'Deep Learning', 'AI in Education', 'AI in Finance', 'AI for Games', 'Recommender Systems', 'AI Planning and Optimization', '', 'Expert Systems', 'Reinforcement Learning']","['Google AI', 'edX', 'GitHub']","['Kaggle', 'Harvard Online', 'Google AI', '', 'Coursera', 'edX', 'MIT OpenCourseWare', 'GitHub', 'YouTube']","['RapidMiner', 'OpenAI GPT', 'PyTorch', 'Amazon SageMaker', 'TensorFlow', 'DataRobot', '', 'OpenCV', 'Google Cloud AI']"
fccc1f0e-c955-45bb-9379-a1294ab8b997,,Undergraduate Degree,3,[''],"['Udemy', 'Kaggle', 'GitHub', '', 'DeepLearning.ai', 'edX', 'Coursera']",['MIT OpenCourseWare'],"['', 'Microsoft Azure AI', 'Keras', 'Amazon SageMaker', 'Google Cloud AI', 'Scikit-learn', 'TensorFlow', 'Hugging Face Transformers', 'OpenCV', 'IBM Watson', 'Weka', 'DataRobot', 'PyTorch', 'RapidMiner']"
fd236ba4-b035-430e-b9e0-12fd6f7c9584,Spanish,University,2,"['AI in Education', 'Machine Learning', 'Natural Language Processing', 'AI Planning and Optimization', '', 'Reinforcement Learning', 'Autonomous Vehicles', 'Cognitive Computing', 'Recommender Systems', 'AI in Healthcare', 'AI in Finance', 'Expert Systems', 'Deep Learning', 'Generative AI', 'AI Ethics', 'Speech Recognition', 'Neural Networks', 'Robotics', 'Computer Vision']","['Coursera', 'Stanford Online', 'MIT OpenCourseWare', 'DeepLearning.ai', 'Udemy', '']","['Kaggle', '', 'Harvard Online', 'MIT OpenCourseWare', 'Stanford Online']","['', 'OpenAI GPT', 'RapidMiner', 'Scikit-learn', 'Microsoft Azure AI', 'Keras', 'Google Cloud AI', 'BigML', 'Amazon SageMaker', 'OpenCV', 'DataRobot']"
